time_ms,ax,ay,az
9994,-0.0,-0.0,-0.0
10018,-0.0,-0.0,-0.0
10043,-0.0,-0.0,-0.0
10068,-0.0,-0.0,-0.0
10092,-0.0,-0.0,-0.0
10116,-0.0,-0.0,-0.0
10142,-0.0,-0.0,-0.0
10166,-0.0,-0.0,-0.0
10194,-0.0,-0.0,-0.0
10219,-0.0,-0.0,-0.0
10244,-0.0,-0.0,-0.0
10269,-0.0,-0.0,-0.0
10293,-0.0,-0.0,-0.0
10326,-0.0,-0.0,-0.0
10358,-0.0,-0.0,-0.0
10391,-0.0,-0.0,-0.0
10420,-0.0,-0.0,-0.0
10453,-0.0,-0.0,-0.0
10486,-0.0,-0.0,-0.0
10518,-0.0,-0.0,-0.0
10547,-0.0,-0.0,-0.0
10579,-0.0,-0.0,-0.0
10609,-0.0,-0.0,-0.0
10641,-0.0,-0.0,-0.0
10674,-0.0,-0.0,-0.0
10702,-0.0,-0.0,-0.0
10735,-0.0,-0.0,-0.0
10768,-0.0,-0.0,-0.0
10797,-0.0,-0.0,-0.0
10829,-0.0,-0.0,-0.0
10854,-0.0,-0.0,-0.0
10878,-0.0,-0.0,-0.0
10903,-0.0,-0.0,-0.0
10928,-0.0,-0.0,-0.0
10953,-0.0,-0.0,-0.0
10977,-0.0,-0.0,-0.0
11002,-0.0,-0.0,-0.0
11030,-0.0,-0.0,-0.0
11055,-0.0,-0.0,-0.0
11079,-0.0,-0.0,-0.0
11104,-0.0,-0.0,-0.0
11128,-0.0,-0.0,-0.0
11153,-0.0,-0.0,-0.0
11177,-0.0,-0.0,-0.0
11203,-0.0,-0.0,-0.0
11227,-0.0,-0.0,-0.0
11251,-0.0,-0.0,-0.0
11280,-0.0,-0.0,-0.0
11305,-0.0,-0.0,-0.0
11329,-0.0,-0.0,-0.0
11354,-0.0,-0.0,-0.0
11378,-0.0,-0.0,-0.0
11403,-0.0,-0.0,-0.0
11428,-0.0,-0.0,-0.0
11452,-0.0,-0.0,-0.0
11476,-0.0,-0.0,-0.0
11501,-0.0,-0.0,-0.0
11530,-0.0,-0.0,-0.0
11554,-0.0,-0.0,-0.0
11579,-0.0,-0.0,-0.0
11604,-0.0,-0.0,-0.0
11628,-0.0,-0.0,-0.0
11653,-0.0,-0.0,-0.0
11677,-0.0,-0.0,-0.0
