time_ms,ax,ay,az
20409,0.217,0.042,0.925
20430,0.224,0.045,0.93
20450,0.225,0.043,0.936
20475,0.22,0.042,0.93
20495,0.219,0.049,0.915
20516,0.22,0.038,0.927
20540,0.227,0.045,0.933
20561,0.213,0.039,0.939
20581,0.212,0.039,0.938
20606,0.225,0.042,0.934
20627,0.221,0.04,0.925
20647,0.217,0.053,0.932
20672,0.22,0.041,0.931
20692,0.225,0.038,0.934
20712,0.221,0.037,0.927
20737,0.219,0.047,0.935
20757,0.223,0.038,0.93
20778,0.221,0.044,0.921
20802,0.222,0.042,0.931
20823,0.222,0.041,0.928
20844,0.228,0.045,0.935
20868,0.217,0.037,0.92
20888,0.223,0.038,0.934
20909,0.22,0.041,0.932
20933,0.223,0.043,0.93
20954,0.215,0.038,0.93
20974,0.218,0.041,0.93
20999,0.22,0.042,0.943
21019,0.228,0.041,0.932
21040,0.228,0.035,0.937
21064,0.225,0.052,0.93
21085,0.224,0.038,0.931
21105,0.215,0.041,0.933
21130,0.218,0.042,0.928
21150,0.219,0.041,0.932
21171,0.22,0.039,0.925
21196,0.226,0.043,0.944
21216,0.218,0.038,0.929
21237,0.219,0.041,0.932
21261,0.22,0.045,0.942
21282,0.219,0.043,0.925
21302,0.223,0.045,0.93
21327,0.214,0.042,0.937
21347,0.222,0.039,0.928
21367,0.223,0.047,0.938
21393,0.223,0.04,0.933
21413,0.224,0.044,0.942
21437,0.224,0.042,0.929
21458,0.219,0.041,0.923
21478,0.224,0.043,0.943
21503,0.222,0.041,0.934
21523,0.224,0.043,0.932
21544,0.218,0.036,0.931
21568,0.219,0.048,0.932
21589,0.223,0.043,0.933
21609,0.219,0.045,0.925
21634,0.217,0.037,0.927
21655,0.22,0.043,0.935
21675,0.22,0.042,0.935
21699,0.223,0.038,0.927
21720,0.229,0.043,0.925
21741,0.22,0.043,0.94
21765,0.219,0.036,0.933
21785,0.218,0.037,0.939
21806,0.221,0.038,0.931
21830,0.225,0.037,0.933
21851,0.218,0.051,0.929
21872,0.224,0.044,0.926
21896,0.219,0.042,0.932
21916,0.217,0.039,0.936
21937,0.223,0.038,0.938
21961,0.221,0.038,0.938
21982,0.215,0.044,0.928
22002,0.22,0.047,0.927
22027,0.218,0.043,0.935
22047,0.22,0.041,0.931
22068,0.221,0.042,0.934
22093,0.219,0.046,0.938
22113,0.222,0.04,0.926
22133,0.223,0.041,0.928
22158,0.215,0.037,0.934
22179,0.222,0.044,0.938
22199,0.222,0.043,0.938
22224,0.219,0.046,0.93
22244,0.231,0.042,0.927
22265,0.216,0.046,0.928
22289,0.228,0.043,0.928
22309,0.222,0.038,0.928
22330,0.221,0.045,0.935
22355,0.222,0.042,0.936
22375,0.219,0.04,0.939
22396,0.228,0.042,0.932
22420,0.229,0.036,0.931
22441,0.213,0.043,0.929
22461,0.216,0.042,0.942
22486,0.225,0.045,0.936
22506,0.223,0.043,0.923
22527,0.22,0.037,0.935
22551,0.224,0.042,0.929
22572,0.219,0.042,0.934
22593,0.227,0.039,0.936
22617,0.222,0.044,0.931
22637,0.219,0.039,0.936
22658,0.219,0.043,0.933
22682,0.222,0.04,0.932
22703,0.225,0.042,0.921
22723,0.225,0.042,0.933
22748,0.221,0.044,0.936
22768,0.221,0.04,0.932
22789,0.22,0.045,0.926
22813,0.219,0.042,0.937
22834,0.229,0.041,0.931
22855,0.223,0.039,0.928
22879,0.217,0.047,0.931
22899,0.221,0.042,0.927
22920,0.227,0.038,0.931
22944,0.225,0.038,0.94
22965,0.216,0.044,0.929
22985,0.218,0.045,0.938
23010,0.221,0.04,0.92
23030,0.223,0.042,0.932
23051,0.222,0.041,0.928
23076,0.223,0.043,0.927
23096,0.222,0.044,0.934
23116,0.224,0.043,0.931
23141,0.218,0.044,0.927
23161,0.22,0.04,0.934
23182,0.218,0.041,0.923
23207,0.214,0.048,0.934
23227,0.221,0.034,0.921
23248,0.224,0.043,0.928
23272,0.218,0.04,0.93
23293,0.221,0.048,0.926
23313,0.223,0.048,0.932
23338,0.224,0.037,0.934
23359,0.221,0.041,0.937
23379,0.22,0.044,0.941
23404,0.22,0.039,0.923
23424,0.218,0.046,0.931
23444,0.218,0.043,0.933
23469,0.215,0.047,0.932
23490,0.221,0.038,0.927
23510,0.224,0.046,0.92
23534,0.212,0.043,0.951
23555,0.224,0.045,0.918
23576,0.21,0.049,0.915
23600,0.225,0.046,0.923
23620,0.219,0.032,0.93
23641,0.22,0.04,0.939
23665,0.229,0.038,0.924
23686,0.225,0.037,0.928
23707,0.22,0.042,0.928
23731,0.221,0.044,0.938
23751,0.226,0.049,0.942
23772,0.222,0.047,0.925
23796,0.225,0.038,0.921
23817,0.219,0.042,0.931
23838,0.22,0.044,0.943
23862,0.229,0.039,0.922
23882,0.219,0.04,0.934
23903,0.219,0.037,0.934
23928,0.233,0.04,0.913
23948,0.282,-0.01,0.975
23973,0.232,0.042,0.893
23994,0.182,0.068,0.933
24013,0.219,0.039,0.928
24038,0.221,0.043,0.928
24059,0.214,0.033,0.934
24079,0.211,0.036,0.94
24104,0.204,0.048,0.941
24124,0.219,0.037,0.935
24145,0.221,0.042,0.928
24169,0.216,0.039,0.935
24189,0.226,0.042,0.933
24210,0.216,0.043,0.916
24235,0.232,0.045,0.92
24255,0.216,0.04,0.938
24276,0.222,0.044,0.934
24300,0.23,0.039,0.913
24321,0.227,0.042,0.926
24342,0.242,0.074,0.916
24366,0.228,0.042,0.926
24386,0.222,0.042,0.938
24407,0.217,0.046,0.93
24431,0.224,0.038,0.941
24452,0.221,0.038,0.93
24472,0.213,0.044,0.95
24497,0.225,0.047,0.927
24517,0.211,0.045,0.951
24538,0.218,0.04,0.939
24562,0.226,0.042,0.927
24583,0.217,0.04,0.932
24604,0.217,0.041,0.936
24628,0.214,0.043,0.932
24648,0.237,0.04,0.919
24669,0.224,0.045,0.929
24693,0.224,0.044,0.93
24714,0.222,0.043,0.923
24734,0.22,0.041,0.922
24759,0.225,0.046,0.938
24779,0.222,0.044,0.93
24800,0.22,0.041,0.938
24825,0.213,0.042,0.93
24845,0.222,0.045,0.93
24865,0.222,0.041,0.94
24890,0.224,0.041,0.928
24910,0.208,0.049,0.955
24931,0.26,0.051,0.885
24955,0.235,0.042,0.932
24976,0.219,0.039,0.942
24996,0.238,0.03,0.929
25021,0.229,0.039,0.927
25041,0.227,0.041,0.945
25062,0.235,0.033,0.924
25087,0.136,0.031,0.906
25107,0.201,-0.02,0.942
25132,0.228,0.025,0.934
25152,0.227,0.039,0.932
25173,0.225,0.041,0.926
25197,0.23,0.039,0.918
25218,0.22,0.042,0.929
25238,0.227,0.037,0.928
25263,0.236,0.04,0.927
25283,0.227,0.044,0.934
25304,0.22,0.042,0.934
25328,0.218,0.042,0.932
25349,0.225,0.041,0.935
25369,0.229,0.041,0.924
25394,0.229,0.04,0.942
25414,0.228,0.044,0.927
25435,0.227,0.039,0.942
25460,0.217,0.039,0.924
25480,0.227,0.041,0.934
25500,0.23,0.044,0.921
25525,0.228,0.031,0.938
25545,0.223,0.043,0.925
25566,0.226,0.042,0.933
25590,0.226,0.04,0.938
25611,0.202,0.128,0.906
25631,0.261,0.024,0.93
25656,0.15,0.06,0.943
25676,0.146,0.077,0.962
25701,0.206,-0.356,0.939
25721,0.16,0.115,0.869
25742,0.192,0.041,0.989
25767,0.158,-0.023,0.869
25787,0.254,0.028,0.918
25811,0.23,0.039,0.924
25832,0.223,0.038,0.938
25852,0.227,0.042,0.927
25877,0.23,0.042,0.93
25897,0.221,0.054,0.936
25918,0.229,0.046,0.935
25942,0.23,0.044,0.936
25963,0.228,0.046,0.94
25983,0.226,0.039,0.928
26008,0.228,0.037,0.933
26029,0.23,0.045,0.925
26049,0.231,0.041,0.933
26073,0.225,0.047,0.921
26094,0.23,0.045,0.933
26115,0.229,0.039,0.944
26139,0.22,0.036,0.931
26160,0.219,0.057,0.939
26180,0.227,0.04,0.928
26205,0.233,0.042,0.927
26225,0.217,0.045,0.94
26246,0.225,0.042,0.936
26270,0.218,0.039,0.936
26291,0.226,0.038,0.931
26311,0.225,0.042,0.924
26336,0.227,0.041,0.933
26357,0.232,0.039,0.932
26377,0.224,0.041,0.931
26401,0.225,0.039,0.931
26422,0.228,0.04,0.931
26443,0.225,0.04,0.934
26467,0.224,0.039,0.916
26487,0.231,0.041,0.922
26508,0.245,0.042,0.906
26532,0.204,0.045,0.936
26553,0.227,0.047,0.938
26573,0.211,0.038,0.93
26598,0.243,0.042,0.921
