time_ms,ax,ay,az
20841,0.336,0.209,0.887
20866,0.337,0.212,0.885
20887,0.336,0.21,0.872
20907,0.336,0.206,0.885
20931,0.333,0.209,0.885
20952,0.336,0.208,0.877
20973,0.337,0.215,0.886
20997,0.337,0.209,0.883
21018,0.332,0.217,0.893
21038,0.337,0.213,0.891
21062,0.329,0.211,0.886
21083,0.333,0.216,0.892
21104,0.336,0.212,0.89
21128,0.334,0.214,0.894
21148,0.331,0.204,0.887
21169,0.337,0.217,0.888
21194,0.33,0.211,0.884
21214,0.333,0.211,0.883
21235,0.332,0.212,0.894
21259,0.33,0.214,0.887
21280,0.336,0.219,0.887
21300,0.334,0.21,0.88
21325,0.329,0.215,0.887
21345,0.334,0.208,0.885
21365,0.337,0.212,0.888
21390,0.337,0.216,0.882
21411,0.34,0.21,0.895
21431,0.334,0.217,0.882
21456,0.333,0.211,0.888
21476,0.331,0.208,0.883
21496,0.327,0.211,0.889
21521,0.336,0.215,0.889
21542,0.332,0.21,0.881
21562,0.335,0.214,0.888
21587,0.339,0.212,0.887
21607,0.334,0.214,0.884
21628,0.337,0.212,0.878
21652,0.334,0.211,0.88
21673,0.333,0.218,0.887
21694,0.331,0.208,0.878
21718,0.339,0.212,0.886
21739,0.333,0.207,0.894
21759,0.332,0.209,0.876
21783,0.333,0.211,0.884
21804,0.333,0.21,0.884
21825,0.333,0.212,0.888
21849,0.335,0.21,0.882
21870,0.335,0.215,0.882
21890,0.335,0.212,0.881
21914,0.33,0.208,0.88
21935,0.333,0.215,0.881
21956,0.327,0.203,0.881
21980,0.333,0.211,0.883
22001,0.336,0.211,0.902
22022,0.337,0.218,0.886
22045,0.336,0.209,0.877
22066,0.335,0.208,0.888
22087,0.333,0.205,0.885
22111,0.33,0.211,0.883
22131,0.332,0.214,0.878
22152,0.336,0.213,0.882
22177,0.333,0.202,0.887
22197,0.34,0.208,0.885
22218,0.33,0.21,0.876
22242,0.334,0.212,0.882
22263,0.333,0.204,0.885
22283,0.333,0.212,0.887
22308,0.337,0.215,0.887
22328,0.335,0.211,0.891
22348,0.33,0.214,0.882
22373,0.34,0.215,0.881
22394,0.334,0.214,0.884
22414,0.33,0.217,0.895
22439,0.333,0.21,0.885
22459,0.336,0.207,0.886
22480,0.331,0.21,0.876
22504,0.336,0.207,0.877
22525,0.334,0.218,0.88
22545,0.331,0.205,0.885
22570,0.332,0.212,0.883
22590,0.333,0.218,0.887
22611,0.336,0.211,0.894
22635,0.335,0.216,0.886
22656,0.334,0.209,0.88
22677,0.333,0.211,0.884
22701,0.338,0.208,0.879
22722,0.336,0.213,0.878
22742,0.337,0.206,0.887
22766,0.333,0.217,0.886
22787,0.341,0.208,0.877
22808,0.334,0.215,0.884
22832,0.337,0.214,0.879
22853,0.33,0.211,0.88
22873,0.333,0.211,0.89
22897,0.329,0.203,0.892
22918,0.336,0.213,0.89
22939,0.331,0.209,0.891
22963,0.331,0.212,0.891
22983,0.333,0.21,0.894
23004,0.336,0.215,0.882
23029,0.334,0.208,0.891
23049,0.332,0.213,0.883
23070,0.339,0.21,0.881
23094,0.333,0.208,0.88
23114,0.329,0.208,0.882
23136,0.33,0.204,0.883
23159,0.334,0.215,0.892
23180,0.335,0.207,0.882
23201,0.336,0.217,0.886
23225,0.334,0.208,0.888
23245,0.329,0.208,0.886
23266,0.331,0.217,0.886
23291,0.342,0.21,0.889
23311,0.333,0.211,0.881
23331,0.332,0.216,0.88
23356,0.329,0.212,0.898
23377,0.333,0.209,0.888
23397,0.33,0.215,0.888
23422,0.34,0.213,0.884
23442,0.332,0.216,0.882
23463,0.339,0.223,0.885
23487,0.334,0.216,0.894
23508,0.333,0.213,0.888
23528,0.335,0.212,0.876
23553,0.336,0.206,0.88
23574,0.334,0.216,0.883
23594,0.332,0.21,0.893
23618,0.333,0.213,0.883
23639,0.334,0.209,0.889
23660,0.33,0.208,0.88
23684,0.33,0.203,0.889
23705,0.333,0.21,0.884
23729,0.333,0.208,0.897
23750,0.332,0.209,0.879
23770,0.339,0.213,0.894
23794,0.325,0.211,0.888
23815,0.337,0.216,0.887
23835,0.329,0.21,0.877
23860,0.34,0.215,0.879
23880,0.336,0.212,0.885
23901,0.332,0.213,0.885
23925,0.329,0.213,0.888
23946,0.331,0.214,0.889
23967,0.335,0.208,0.881
23991,0.334,0.211,0.885
24011,0.332,0.218,0.886
24032,0.338,0.214,0.882
24056,0.332,0.214,0.885
24077,0.333,0.217,0.884
24097,0.332,0.214,0.888
24122,0.333,0.207,0.876
24143,0.336,0.208,0.882
24163,0.335,0.214,0.89
24188,0.333,0.21,0.89
24208,0.338,0.21,0.888
24229,0.334,0.207,0.883
24253,0.334,0.207,0.885
24274,0.332,0.211,0.883
24294,0.326,0.207,0.885
24319,0.332,0.215,0.886
24339,0.337,0.209,0.895
24360,0.333,0.206,0.887
24385,0.337,0.208,0.89
24405,0.333,0.213,0.881
24425,0.335,0.215,0.878
24450,0.334,0.211,0.892
24470,0.334,0.218,0.887
24490,0.332,0.213,0.884
24515,0.327,0.214,0.887
24536,0.329,0.22,0.893
24557,0.337,0.208,0.885
24581,0.337,0.208,0.887
24602,0.331,0.212,0.884
24622,0.338,0.203,0.884
24646,0.33,0.212,0.883
24667,0.333,0.207,0.883
24687,0.329,0.213,0.875
24712,0.339,0.208,0.883
24732,0.334,0.213,0.886
24753,0.338,0.207,0.887
24777,0.334,0.209,0.89
24798,0.338,0.212,0.884
24818,0.333,0.217,0.876
24843,0.331,0.213,0.882
24863,0.33,0.214,0.882
24884,0.336,0.211,0.881
24909,0.332,0.212,0.885
24929,0.334,0.214,0.879
24949,0.338,0.208,0.883
24974,0.34,0.206,0.891
24995,0.336,0.214,0.886
25015,0.332,0.211,0.885
25040,0.332,0.211,0.887
25060,0.331,0.209,0.888
25080,0.337,0.208,0.877
25105,0.331,0.211,0.891
25125,0.334,0.217,0.885
25146,0.34,0.212,0.888
25170,0.334,0.211,0.885
25191,0.339,0.209,0.889
25212,0.333,0.211,0.89
25236,0.335,0.209,0.885
25257,0.336,0.21,0.88
25277,0.341,0.215,0.881
25302,0.331,0.209,0.886
25322,0.332,0.211,0.888
25343,0.334,0.208,0.885
25367,0.333,0.204,0.889
25388,0.331,0.209,0.882
25409,0.333,0.213,0.889
25433,0.335,0.207,0.885
25453,0.331,0.212,0.882
25474,0.335,0.213,0.882
25498,0.335,0.207,0.889
25519,0.337,0.212,0.881
25539,0.338,0.215,0.886
25564,0.334,0.21,0.894
25585,0.336,0.211,0.894
25605,0.334,0.214,0.883
25629,0.335,0.206,0.892
25650,0.328,0.215,0.88
25671,0.332,0.209,0.877
25695,0.333,0.217,0.893
25715,0.338,0.213,0.895
25736,0.331,0.21,0.884
25760,0.336,0.211,0.879
25781,0.337,0.207,0.891
25801,0.332,0.21,0.884
25826,0.332,0.215,0.89
25846,0.333,0.215,0.892
25867,0.33,0.212,0.882
25892,0.335,0.211,0.888
25912,0.331,0.212,0.888
25932,0.33,0.213,0.885
25957,0.337,0.212,0.882
25977,0.333,0.216,0.886
25998,0.331,0.216,0.885
26022,0.333,0.207,0.889
26043,0.324,0.213,0.888
26063,0.337,0.209,0.881
26088,0.33,0.217,0.886
26108,0.336,0.209,0.894
26129,0.332,0.212,0.874
26154,0.342,0.213,0.882
26174,0.329,0.211,0.89
26194,0.333,0.216,0.887
26219,0.333,0.208,0.876
26240,0.331,0.211,0.885
26261,0.344,0.217,0.883
26285,0.331,0.208,0.883
26305,0.332,0.218,0.884
26325,0.332,0.212,0.888
26350,0.342,0.211,0.888
26371,0.338,0.212,0.882
26391,0.334,0.208,0.874
26416,0.333,0.21,0.895
26436,0.338,0.211,0.885
26457,0.332,0.207,0.884
26481,0.333,0.213,0.884
26502,0.333,0.212,0.889
26522,0.333,0.211,0.894
26547,0.331,0.213,0.875
26567,0.33,0.214,0.883
26588,0.332,0.214,0.883
26612,0.335,0.203,0.887
26633,0.328,0.218,0.883
26653,0.337,0.208,0.887
26678,0.334,0.211,0.888
26698,0.336,0.212,0.887
26719,0.333,0.213,0.887
26744,0.332,0.208,0.882
26764,0.335,0.211,0.885
26785,0.335,0.214,0.887
26809,0.333,0.208,0.876
26829,0.335,0.203,0.889
26850,0.333,0.211,0.881
26874,0.332,0.213,0.891
26895,0.33,0.211,0.886
26915,0.334,0.211,0.883
26940,0.333,0.214,0.885
26960,0.332,0.217,0.891
26981,0.332,0.213,0.9
27006,0.332,0.207,0.888
27026,0.331,0.21,0.883
27046,0.333,0.21,0.882
27071,0.335,0.204,0.888
27092,0.338,0.212,0.882
27112,0.336,0.21,0.884
27137,0.335,0.209,0.878
27157,0.333,0.21,0.88
27178,0.336,0.206,0.88
27202,0.331,0.215,0.885
27222,0.331,0.209,0.883
27243,0.333,0.21,0.881
27268,0.329,0.2,0.877
27288,0.333,0.212,0.895
27309,0.336,0.212,0.886
27333,0.334,0.205,0.882
27353,0.329,0.208,0.883
27374,0.336,0.21,0.879
27399,0.331,0.21,0.889
27419,0.336,0.211,0.882
27444,0.335,0.214,0.89
27464,0.332,0.211,0.883
27485,0.335,0.213,0.892
27509,0.335,0.214,0.885
27530,0.333,0.213,0.883
27550,0.338,0.211,0.885
27575,0.334,0.204,0.882
27595,0.33,0.209,0.894
27616,0.335,0.208,0.879
27640,0.335,0.207,0.886
27661,0.339,0.206,0.888
27681,0.335,0.208,0.885
27706,0.331,0.211,0.879
27727,0.333,0.211,0.885
27747,0.329,0.211,0.881
27772,0.335,0.214,0.875
27792,0.334,0.212,0.878
27812,0.328,0.213,0.881
27837,0.326,0.216,0.881
27857,0.33,0.208,0.89
27878,0.333,0.209,0.89
27903,0.332,0.214,0.882
27923,0.329,0.21,0.893
27944,0.335,0.217,0.879
27968,0.332,0.211,0.885
27989,0.334,0.213,0.881
28009,0.329,0.211,0.881
28034,0.334,0.209,0.884
28054,0.334,0.209,0.885
28074,0.334,0.212,0.879
28099,0.338,0.212,0.881
28120,0.338,0.216,0.889
28140,0.325,0.211,0.887
28164,0.331,0.212,0.882
28185,0.333,0.209,0.879
28206,0.332,0.202,0.883
28230,0.335,0.205,0.883
28250,0.331,0.218,0.898
28271,0.337,0.211,0.888
28296,0.331,0.217,0.882
28316,0.335,0.213,0.892
28337,0.326,0.205,0.887
28361,0.335,0.209,0.89
28381,0.333,0.214,0.885
28403,0.338,0.209,0.883
28427,0.333,0.208,0.881
28447,0.34,0.212,0.895
28468,0.331,0.218,0.879
28492,0.335,0.211,0.883
28513,0.333,0.208,0.886
28533,0.336,0.217,0.888
28558,0.331,0.21,0.895
28578,0.336,0.212,0.883
28599,0.334,0.214,0.881
28623,0.334,0.213,0.887
28644,0.338,0.211,0.884
28664,0.33,0.207,0.887
28689,0.335,0.209,0.88
28710,0.333,0.211,0.883
28730,0.336,0.213,0.885
28754,0.331,0.208,0.884
28775,0.338,0.216,0.893
28796,0.332,0.206,0.881
28820,0.331,0.214,0.885
28841,0.33,0.208,0.883
28861,0.329,0.208,0.887
28885,0.336,0.213,0.883
28907,0.336,0.214,0.889
28927,0.331,0.209,0.885
28951,0.331,0.206,0.879
28972,0.326,0.212,0.884
28992,0.337,0.208,0.88
29017,0.341,0.214,0.886
29037,0.336,0.212,0.878
29058,0.334,0.209,0.882
29082,0.337,0.208,0.884
29103,0.333,0.22,0.897
29123,0.333,0.214,0.89
29147,0.339,0.214,0.892
29168,0.333,0.208,0.887
29189,0.335,0.207,0.88
29213,0.333,0.208,0.883
29234,0.341,0.215,0.88
29254,0.334,0.213,0.893
29279,0.333,0.208,0.886
29299,0.331,0.213,0.883
29320,0.334,0.213,0.887
29344,0.337,0.215,0.886
29364,0.33,0.21,0.883
29385,0.333,0.213,0.894
29410,0.336,0.212,0.884
29430,0.336,0.212,0.884
29451,0.33,0.207,0.89
29475,0.334,0.21,0.888
29496,0.332,0.209,0.889
29516,0.334,0.213,0.889
29541,0.336,0.208,0.884
29561,0.338,0.206,0.883
29582,0.338,0.215,0.889
29606,0.342,0.212,0.883
29627,0.334,0.207,0.877
29647,0.332,0.208,0.883
29672,0.331,0.208,0.89
29692,0.334,0.213,0.89
29713,0.337,0.208,0.883
29737,0.333,0.216,0.891
29758,0.338,0.212,0.895
29778,0.334,0.207,0.88
29803,0.333,0.209,0.88
29823,0.334,0.216,0.887
29844,0.337,0.208,0.891
29868,0.333,0.206,0.887
29889,0.331,0.207,0.883
29909,0.333,0.209,0.88
29934,0.336,0.209,0.886
29954,0.334,0.208,0.883
29975,0.33,0.207,0.883
29999,0.328,0.208,0.89
30020,0.333,0.213,0.885
30040,0.332,0.208,0.886
30065,0.334,0.21,0.883
30086,0.338,0.209,0.889
30106,0.336,0.212,0.881
30130,0.334,0.212,0.879
30151,0.336,0.213,0.881
30171,0.33,0.211,0.885
30196,0.339,0.214,0.883
30216,0.333,0.209,0.888
30237,0.334,0.212,0.885
30262,0.334,0.209,0.883
30282,0.334,0.207,0.885
30303,0.331,0.213,0.885
30327,0.331,0.21,0.885
30348,0.331,0.21,0.885
30368,0.337,0.205,0.887
30393,0.334,0.209,0.884
30413,0.328,0.209,0.882
30434,0.332,0.214,0.885
30458,0.338,0.21,0.884
30479,0.334,0.208,0.885
30499,0.329,0.21,0.884
30524,0.33,0.211,0.887
30544,0.331,0.209,0.885
30565,0.333,0.213,0.886
30591,0.333,0.208,0.878
30610,0.328,0.211,0.886
30630,0.335,0.203,0.89
30655,0.335,0.212,0.885
30675,0.334,0.205,0.884
30696,0.338,0.214,0.887
30721,0.331,0.206,0.889
30741,0.335,0.208,0.881
30761,0.334,0.209,0.894
30786,0.333,0.207,0.878
30807,0.333,0.21,0.885
30827,0.331,0.214,0.892
30852,0.334,0.216,0.884
30872,0.336,0.209,0.877
30892,0.332,0.207,0.885
30917,0.336,0.218,0.883
30938,0.335,0.21,0.887
30958,0.33,0.208,0.889
30982,0.331,0.214,0.887
31003,0.332,0.209,0.876
31025,0.335,0.21,0.887
31048,0.333,0.205,0.89
31069,0.333,0.214,0.894
31093,0.33,0.21,0.882
31113,0.335,0.21,0.881
31134,0.33,0.214,0.883
31158,0.332,0.208,0.884
31179,0.331,0.205,0.877
31200,0.336,0.216,0.887
31224,0.33,0.208,0.886
31245,0.338,0.211,0.885
31265,0.332,0.212,0.884
31290,0.334,0.208,0.884
31310,0.337,0.213,0.885
31331,0.332,0.206,0.877
31355,0.333,0.215,0.894
31376,0.332,0.207,0.881
31396,0.33,0.212,0.893
31421,0.334,0.212,0.882
31442,0.333,0.211,0.896
31462,0.331,0.213,0.884
31487,0.334,0.203,0.88
31507,0.328,0.214,0.882
31527,0.329,0.208,0.883
31552,0.332,0.212,0.894
31572,0.332,0.209,0.874
31593,0.335,0.209,0.885
31617,0.333,0.207,0.885
31638,0.333,0.217,0.879
31659,0.333,0.209,0.883
31683,0.336,0.204,0.882
31704,0.34,0.213,0.879
31724,0.337,0.203,0.883
31748,0.335,0.211,0.885
31769,0.334,0.208,0.889
31790,0.334,0.212,0.885
31814,0.337,0.202,0.883
31835,0.325,0.213,0.878
31855,0.329,0.211,0.879
31879,0.333,0.207,0.893
31900,0.333,0.212,0.88
31921,0.336,0.213,0.881
31945,0.332,0.208,0.888
31965,0.329,0.211,0.884
31986,0.33,0.21,0.881
32011,0.337,0.204,0.887
32031,0.333,0.209,0.885
32052,0.334,0.208,0.895
32076,0.332,0.207,0.885
32096,0.332,0.208,0.888
32117,0.333,0.213,0.881
32142,0.33,0.209,0.884
32162,0.332,0.211,0.88
32182,0.339,0.208,0.885
32207,0.335,0.212,0.88
32228,0.338,0.211,0.876
32248,0.333,0.205,0.886
32273,0.325,0.216,0.879
32294,0.338,0.212,0.891
32313,0.334,0.212,0.883
32338,0.33,0.207,0.883
32359,0.331,0.209,0.896
32379,0.339,0.209,0.883
32404,0.331,0.213,0.887
32425,0.34,0.209,0.886
32445,0.326,0.21,0.883
32469,0.333,0.212,0.884
32490,0.342,0.215,0.882
32510,0.337,0.214,0.884
32535,0.335,0.208,0.879
32555,0.336,0.208,0.893
32576,0.328,0.211,0.876
32600,0.333,0.207,0.888
32621,0.336,0.217,0.882
32642,0.332,0.208,0.886
32666,0.328,0.213,0.883
32686,0.328,0.215,0.88
32707,0.332,0.209,0.883
32731,0.334,0.208,0.879
32752,0.335,0.208,0.885
32773,0.331,0.21,0.873
32797,0.336,0.202,0.882
32818,0.333,0.213,0.885
32838,0.335,0.204,0.885
32862,0.331,0.212,0.882
32883,0.33,0.216,0.891
32904,0.335,0.211,0.881
32928,0.333,0.211,0.873
32948,0.336,0.212,0.887
32969,0.334,0.209,0.886
32993,0.335,0.216,0.878
33014,0.329,0.211,0.895
33035,0.334,0.214,0.884
33059,0.333,0.209,0.891
33080,0.332,0.213,0.883
33100,0.333,0.206,0.884
33124,0.338,0.208,0.877
33145,0.334,0.213,0.873
33166,0.337,0.212,0.885
33190,0.337,0.211,0.891
33210,0.327,0.205,0.88
33231,0.338,0.215,0.884
33255,0.331,0.215,0.889
33277,0.33,0.209,0.889
33296,0.335,0.207,0.878
33321,0.334,0.208,0.886
33342,0.333,0.214,0.893
33362,0.334,0.211,0.872
33387,0.335,0.214,0.882
33407,0.329,0.211,0.884
33428,0.327,0.205,0.889
33453,0.33,0.207,0.877
33473,0.333,0.211,0.891
33494,0.332,0.205,0.885
33518,0.336,0.208,0.875
33539,0.333,0.214,0.884
33559,0.334,0.206,0.892
33583,0.328,0.216,0.884
33604,0.335,0.207,0.884
33624,0.336,0.206,0.89
33650,0.332,0.206,0.881
33670,0.334,0.209,0.887
33690,0.332,0.203,0.886
33714,0.337,0.215,0.888
33735,0.334,0.212,0.886
33756,0.331,0.212,0.88
33780,0.331,0.209,0.89
33801,0.334,0.212,0.89
33821,0.333,0.208,0.881
33846,0.333,0.207,0.886
33866,0.342,0.211,0.881
33887,0.338,0.212,0.885
33911,0.335,0.208,0.891
33931,0.333,0.21,0.883
33952,0.333,0.209,0.891
33977,0.331,0.209,0.885
33997,0.33,0.209,0.875
34018,0.331,0.207,0.885
34042,0.338,0.207,0.884
34063,0.335,0.211,0.886
34083,0.331,0.217,0.89
34108,0.333,0.211,0.886
34128,0.332,0.21,0.876
34148,0.339,0.21,0.878
34173,0.334,0.209,0.88
34194,0.329,0.211,0.894
34214,0.334,0.208,0.88
34239,0.334,0.211,0.881
34259,0.333,0.215,0.885
34280,0.336,0.208,0.886
34304,0.336,0.214,0.885
34324,0.337,0.205,0.874
34345,0.333,0.211,0.89
34370,0.342,0.207,0.885
34391,0.336,0.21,0.883
34411,0.333,0.21,0.885
34435,0.329,0.206,0.891
34456,0.332,0.215,0.881
34476,0.331,0.213,0.888
34501,0.335,0.211,0.887
34521,0.335,0.21,0.885
34543,0.335,0.21,0.888
34567,0.336,0.212,0.891
34587,0.331,0.211,0.888
34608,0.337,0.209,0.887
34632,0.33,0.208,0.879
34653,0.33,0.208,0.886
34677,0.332,0.207,0.88
34697,0.335,0.212,0.888
34718,0.332,0.213,0.886
34743,0.329,0.211,0.883
34763,0.331,0.207,0.884
34783,0.337,0.205,0.895
34808,0.336,0.211,0.886
34829,0.334,0.208,0.888
34849,0.338,0.208,0.888
34873,0.332,0.21,0.887
34894,0.333,0.209,0.887
34914,0.329,0.207,0.884
34939,0.337,0.206,0.893
34959,0.332,0.208,0.879
34980,0.334,0.207,0.88
35005,0.338,0.211,0.892
35025,0.334,0.21,0.883
35045,0.328,0.211,0.884
35070,0.331,0.213,0.889
35091,0.339,0.219,0.889
35111,0.334,0.21,0.885
35136,0.334,0.21,0.885
35156,0.334,0.207,0.889
35177,0.333,0.211,0.884
35201,0.328,0.211,0.89
35222,0.337,0.215,0.876
35242,0.336,0.208,0.887
35267,0.331,0.204,0.886
35287,0.338,0.211,0.888
35308,0.337,0.21,0.887
35332,0.327,0.205,0.881
35353,0.332,0.205,0.893
35374,0.333,0.205,0.891
35398,0.329,0.206,0.89
35418,0.337,0.207,0.883
35439,0.333,0.207,0.889
35463,0.335,0.215,0.886
35484,0.322,0.217,0.878
35505,0.343,0.212,0.886
35529,0.336,0.21,0.889
35550,0.332,0.208,0.886
35570,0.33,0.211,0.887
35594,0.337,0.207,0.873
35615,0.33,0.211,0.88
35636,0.328,0.218,0.877
35660,0.332,0.216,0.886
35680,0.336,0.206,0.887
35701,0.338,0.21,0.892
35726,0.333,0.208,0.893
35746,0.337,0.213,0.891
35767,0.332,0.21,0.893
35791,0.33,0.211,0.886
35811,0.336,0.213,0.894
35832,0.328,0.213,0.883
35857,0.333,0.207,0.872
35877,0.331,0.208,0.887
35897,0.336,0.206,0.888
35922,0.337,0.206,0.887
35943,0.335,0.214,0.888
35963,0.34,0.206,0.89
35988,0.329,0.209,0.893
36008,0.332,0.209,0.889
36029,0.332,0.208,0.877
36053,0.332,0.215,0.886
36074,0.333,0.208,0.875
36094,0.335,0.205,0.876
36119,0.332,0.207,0.882
36139,0.331,0.21,0.883
36160,0.334,0.203,0.885
36184,0.335,0.208,0.888
36205,0.336,0.207,0.883
36225,0.33,0.209,0.886
36250,0.333,0.208,0.887
36270,0.331,0.209,0.882
36291,0.33,0.207,0.878
36315,0.337,0.21,0.884
36336,0.331,0.206,0.885
36356,0.331,0.215,0.89
36381,0.331,0.206,0.889
36401,0.335,0.204,0.881
36422,0.334,0.214,0.886
36446,0.331,0.219,0.883
36467,0.334,0.218,0.885
36487,0.335,0.208,0.885
36512,0.334,0.207,0.89
36532,0.334,0.208,0.887
36553,0.335,0.205,0.884
36577,0.332,0.208,0.884
36598,0.333,0.205,0.885
36619,0.336,0.208,0.887
36643,0.339,0.202,0.881
36663,0.336,0.21,0.884
36684,0.335,0.206,0.89
36709,0.334,0.21,0.888
36729,0.335,0.207,0.89
36750,0.333,0.215,0.89
36774,0.333,0.208,0.885
36794,0.329,0.209,0.881
36815,0.33,0.21,0.881
36840,0.332,0.212,0.884
36860,0.333,0.211,0.884
36880,0.333,0.208,0.879
36905,0.331,0.206,0.892
36926,0.334,0.208,0.889
36946,0.335,0.214,0.886
36970,0.337,0.212,0.887
36991,0.333,0.21,0.896
37011,0.332,0.208,0.883
37036,0.338,0.212,0.884
37057,0.331,0.203,0.883
37077,0.34,0.207,0.889
37101,0.333,0.21,0.873
37122,0.334,0.209,0.883
37142,0.339,0.213,0.888
37167,0.334,0.205,0.89
37188,0.333,0.21,0.876
37208,0.335,0.213,0.883
37233,0.334,0.204,0.885
37253,0.332,0.207,0.877
37274,0.337,0.208,0.887
37298,0.335,0.206,0.891
37319,0.333,0.211,0.875
37340,0.332,0.208,0.885
37364,0.332,0.217,0.888
37385,0.336,0.209,0.885
37405,0.338,0.209,0.878
37429,0.331,0.203,0.885
37450,0.333,0.214,0.894
37470,0.332,0.211,0.882
37495,0.337,0.209,0.88
37517,0.328,0.207,0.881
37536,0.337,0.209,0.884
37560,0.332,0.211,0.884
37581,0.329,0.206,0.89
37602,0.34,0.209,0.879
37627,0.331,0.207,0.875
37646,0.329,0.207,0.89
37667,0.326,0.205,0.888
37692,0.331,0.212,0.89
37712,0.33,0.218,0.891
37733,0.332,0.208,0.876
37757,0.327,0.217,0.873
37778,0.335,0.201,0.889
37798,0.331,0.215,0.887
37822,0.331,0.207,0.885
37844,0.329,0.209,0.888
37863,0.332,0.207,0.883
37888,0.336,0.211,0.882
37908,0.329,0.209,0.881
37929,0.333,0.216,0.885
37954,0.333,0.206,0.885
37974,0.336,0.21,0.879
37995,0.333,0.209,0.885
38019,0.327,0.209,0.883
38040,0.332,0.21,0.892
38060,0.329,0.209,0.887
38085,0.331,0.212,0.879
38105,0.334,0.215,0.881
38126,0.336,0.205,0.894
38150,0.331,0.206,0.891
38171,0.34,0.208,0.881
38191,0.333,0.207,0.885
38216,0.332,0.213,0.882
38236,0.329,0.211,0.889
38256,0.333,0.211,0.891
38281,0.338,0.217,0.883
38302,0.336,0.208,0.891
38322,0.332,0.212,0.879
38347,0.339,0.204,0.89
38367,0.336,0.203,0.881
38392,0.325,0.215,0.89
38412,0.337,0.207,0.888
38433,0.327,0.21,0.886
38458,0.333,0.21,0.879
38478,0.336,0.211,0.877
38498,0.331,0.206,0.886
38523,0.331,0.203,0.881
38543,0.333,0.206,0.885
38564,0.327,0.204,0.88
38588,0.332,0.208,0.884
38609,0.335,0.209,0.891
38629,0.33,0.215,0.88
38654,0.331,0.208,0.887
38674,0.333,0.211,0.885
38695,0.332,0.202,0.878
38720,0.332,0.202,0.888
38740,0.332,0.205,0.884
38761,0.341,0.208,0.884
38785,0.332,0.202,0.884
38806,0.34,0.207,0.879
38827,0.338,0.209,0.887
38851,0.33,0.212,0.887
38871,0.336,0.202,0.892
38892,0.331,0.212,0.885
38917,0.341,0.209,0.889
38937,0.335,0.21,0.888
38957,0.33,0.213,0.89
38981,0.331,0.209,0.887
39002,0.33,0.21,0.886
39023,0.33,0.205,0.884
39047,0.333,0.205,0.89
39068,0.33,0.205,0.894
39088,0.334,0.212,0.886
39112,0.337,0.207,0.883
39134,0.334,0.208,0.882
39154,0.336,0.21,0.883
39178,0.328,0.211,0.881
39199,0.335,0.214,0.89
39219,0.337,0.204,0.883
39244,0.326,0.207,0.888
39264,0.334,0.206,0.889
39285,0.337,0.199,0.89
39309,0.33,0.213,0.879
39330,0.331,0.216,0.884
39350,0.324,0.215,0.885
39375,0.333,0.209,0.892
39395,0.336,0.211,0.88
39416,0.332,0.209,0.887
39440,0.334,0.216,0.885
39461,0.332,0.213,0.879
39481,0.334,0.209,0.88
39506,0.337,0.214,0.88
39526,0.334,0.2,0.893
39547,0.335,0.205,0.882
39571,0.341,0.211,0.888
39592,0.327,0.208,0.875
39612,0.335,0.216,0.88
39637,0.336,0.212,0.889
39658,0.337,0.205,0.885
39678,0.333,0.209,0.882
39702,0.333,0.21,0.885
39723,0.336,0.208,0.876
39744,0.332,0.211,0.889
39768,0.334,0.206,0.887
39789,0.336,0.207,0.89
39809,0.336,0.209,0.879
39834,0.332,0.21,0.887
39854,0.335,0.209,0.883
39875,0.335,0.21,0.875
39900,0.335,0.211,0.881
39920,0.333,0.211,0.889
39940,0.33,0.207,0.888
39964,0.326,0.209,0.894
39985,0.337,0.209,0.883
40005,0.327,0.213,0.887
40030,0.333,0.212,0.873
40050,0.335,0.207,0.895
40071,0.329,0.206,0.883
40095,0.332,0.21,0.896
40116,0.338,0.204,0.896
40136,0.326,0.208,0.886
40161,0.33,0.21,0.882
40181,0.331,0.21,0.888
40202,0.342,0.204,0.881
40226,0.337,0.21,0.892
40247,0.336,0.209,0.892
40268,0.336,0.21,0.879
40292,0.335,0.21,0.887
40313,0.332,0.204,0.87
40333,0.333,0.216,0.886
40358,0.331,0.207,0.878
40378,0.335,0.214,0.888
40399,0.325,0.205,0.881
40423,0.335,0.207,0.886
40444,0.324,0.203,0.888
40464,0.339,0.204,0.883
40489,0.333,0.207,0.89
40510,0.338,0.21,0.881
40530,0.338,0.205,0.88
40555,0.332,0.208,0.882
40575,0.332,0.211,0.888
40595,0.328,0.212,0.888
40620,0.329,0.205,0.878
40640,0.33,0.208,0.881
40661,0.34,0.205,0.882
40686,0.329,0.212,0.885
40706,0.332,0.21,0.888
40726,0.329,0.207,0.881
40751,0.334,0.208,0.886
40772,0.332,0.209,0.885
40792,0.333,0.205,0.887
40817,0.329,0.208,0.883
40837,0.33,0.212,0.888
40857,0.337,0.205,0.881
40882,0.33,0.21,0.882
40903,0.33,0.205,0.884
40923,0.333,0.212,0.887
40947,0.339,0.209,0.885
40968,0.336,0.206,0.883
40989,0.33,0.208,0.88
41013,0.332,0.209,0.889
41034,0.339,0.205,0.88
41054,0.336,0.204,0.885
41078,0.327,0.203,0.895
41099,0.33,0.211,0.889
41120,0.341,0.214,0.88
41144,0.331,0.21,0.878
41164,0.333,0.206,0.888
41185,0.332,0.203,0.888
